,Price,Area,Location,City,bedrom
2880,56.3,1184,Thiruverkadu,Chennai,2
2881,27.4,563,Thiruverkadu,Chennai,1
2882,55.42,1165,Thiruverkadu,Chennai,2
2883,47.93,1004,Thiruverkadu,Chennai,2
2884,27.63,568,Thiruverkadu,Chennai,1
2885,57.56,1211,Thiruverkadu,Chennai,2
2886,27.26,560,Thiruverkadu,Chennai,1
2887,110.0,1217,Velachery,Chennai,2
2888,55.0,1098,other,Chennai,2
2889,112.99999,1558,Perungudi,Chennai,2
2890,72.0,1441,other,Chennai,3
2891,52.0,1147,other,Chennai,2
2892,72.0,962,Rajakilpakkam,Chennai,2
2893,176.0,2150,Navallur,Chennai,3
2894,115.0,1525,Navallur,Chennai,3
2895,82.0,1348,Karapakkam,Chennai,3
2896,80.0,1307,Karapakkam,Chennai,3
2897,70.0,1027,Karapakkam,Chennai,2
2898,136.0,1765,Navallur,Chennai,3
2899,104.0,1524,Navallur,Chennai,3
2900,105.0,1525,Navallur,Chennai,3
2901,57.0,1152,other,Chennai,2
2902,50.0,999,other,Chennai,2
2903,90.0,1298,other,Chennai,2
2904,65.0,1024,Karapakkam,Chennai,2
2905,90.0,1364,Porur,Chennai,3
2906,70.0,1443,Sholinganallur,Chennai,3
2907,54.0,1020,Maduravoyal,Chennai,2
2908,54.0,1045,Maduravoyal,Chennai,2
2909,54.0,1045,Maduravoyal,Chennai,2
2910,54.0,1045,Maduravoyal,Chennai,2
2911,56.98,1020,Maduravoyal,Chennai,2
2912,57.0,1020,Maduravoyal,Chennai,2
2913,58.0,1075,Maduravoyal,Chennai,2
2914,54.0,1020,Maduravoyal,Chennai,2
2915,54.0,1020,Maduravoyal,Chennai,2
2916,54.5,1045,Maduravoyal,Chennai,2
2917,57.0,1020,Maduravoyal,Chennai,2
2918,77.0,1735,Medavakkam,Chennai,3
2921,163.99999,1704,other,Chennai,3
2922,140.0,1464,other,Chennai,3
2923,140.0,1464,other,Chennai,3
2924,90.0,1301,other,Chennai,3
2925,60.0,1367,Kelambakkam,Chennai,2
2926,103.0,1740,Poonamallee,Chennai,3
2927,103.0,1740,Poonamallee,Chennai,3
2928,87.0,1500,Poonamallee,Chennai,3
2929,78.0,1335,Poonamallee,Chennai,2
2930,170.0,2150,Navallur,Chennai,3
2931,105.0,1749,Navallur,Chennai,2
2932,115.0,1749,Navallur,Chennai,2
2933,170.0,2451,Navallur,Chennai,3
2934,77.0,1295,Navallur,Chennai,2
2935,100.0,1445,Navallur,Chennai,3
2936,110.0,1435,Navallur,Chennai,3
2938,75.0,2010,other,Chennai,3
2939,81.0,1460,Sunnambu Kolathur S Kolathur,Chennai,3
2940,53.0,952,Sunnambu Kolathur S Kolathur,Chennai,2
2941,48.0,910,Sunnambu Kolathur S Kolathur,Chennai,2
2942,33.0,570,Sunnambu Kolathur S Kolathur,Chennai,1
2943,150.0,1888,Perungudi,Chennai,3
2944,135.0,1665,Perungudi,Chennai,3
2945,115.0,1434,Perungudi,Chennai,2
2946,115.0,1434,Perungudi,Chennai,2
2947,130.0,1850,Thoraipakkam OMR,Chennai,3
2948,103.0,1671,Thoraipakkam OMR,Chennai,3
2949,79.0,1286,Thoraipakkam OMR,Chennai,2
2950,112.99999,1827,Thoraipakkam OMR,Chennai,4
2968,45.0,949,Perumbakkam,Chennai,2
2969,40.0,901,Perumbakkam,Chennai,2
2971,66.0,1110,Sholinganallur,Chennai,2
2972,66.0,1110,Sholinganallur,Chennai,2
2973,63.0,1060,Sholinganallur,Chennai,2
2974,59.0,980,Sholinganallur,Chennai,2
2988,43.0,591,other,Chennai,1
2997,230.0,1200,other,Chennai,2
2998,115.0,600,other,Chennai,1
2999,45.0,949,Perumbakkam,Chennai,2
3000,45.0,949,Perumbakkam,Chennai,2
3001,42.0,901,Perumbakkam,Chennai,2
3002,34.0,909,other,Chennai,2
3003,32.0,865,other,Chennai,2
3005,63.0,1060,Sholinganallur,Chennai,2
3006,59.0,980,Sholinganallur,Chennai,2
3007,85.0,1100,other,Chennai,2
3010,112.0,1796,Sholinganallur,Chennai,3
3011,112.0,1796,Sholinganallur,Chennai,3
3012,77.0,1480,Madipakkam,Chennai,3
3013,31.0,610,Madipakkam,Chennai,1
3014,31.0,610,Madipakkam,Chennai,1
3016,30.69,614,Kovur,Chennai,1
3018,30.69,614,Kovur,Chennai,1
3020,67.5,1140,Sholinganallur,Chennai,2
3021,63.5,1070,Sholinganallur,Chennai,2
3022,63.0,1065,Sholinganallur,Chennai,2
3023,66.0,1120,Sholinganallur,Chennai,2
3024,34.09,909,Guduvancheri,Chennai,2
3025,32.42,861,Guduvancheri,Chennai,2
3026,59.0,980,Sholinganallur,Chennai,2
3027,59.0,980,Sholinganallur,Chennai,2
3028,31.27,590,Manikandan Nagar,Chennai,1
3029,66.0,1110,Sholinganallur,Chennai,2
3030,65.0,1090,Sholinganallur,Chennai,2
3031,65.0,1090,Sholinganallur,Chennai,2
3032,30.5,574,Sunnambu Kolathur S Kolathur,Chennai,1
3033,76.5,1468,Ullagaram,Chennai,3
3034,76.5,1468,Ullagaram,Chennai,3
3035,76.5,1464,Sunnambu Kolathur S Kolathur,Chennai,3
3036,77.0,1462,Madipakkam,Chennai,3
3037,77.33,1460,Kovilambakkam,Chennai,3
3038,65.5,1256,Sunnambu Kolathur S Kolathur,Chennai,2
3039,66.0,1252,Kovilambakkam,Chennai,2
3040,64.5,1220,Sunnambu Kolathur S Kolathur,Chennai,2
3041,59.0,980,Sholinganallur,Chennai,2
3042,59.0,980,Sholinganallur,Chennai,2
3043,31.27,590,Manikandan Nagar,Chennai,1
3044,30.21,570,Ullagaram,Chennai,1
3046,35.78,852,Nanmangalam,Chennai,2
3047,36.67,815,Nanmangalam,Chennai,2
3048,36.45,810,Nanmangalam,Chennai,2
3049,165.0,2345,Navallur,Chennai,4
3050,70.0,1550,Perumbakkam,Chennai,2
3051,110.0,1691,Sholinganallur,Chennai,2
3052,150.0,1750,other,Chennai,3
3053,57.6,1200,Nanmangalam,Chennai,3
3056,40.06,954,Nanmangalam,Chennai,2
3057,44.16,920,Nanmangalam,Chennai,2
3059,33.81,805,Nanmangalam,Chennai,2
3063,42.65,853,Nanmangalam,Chennai,2
3065,46.03,959,Nanmangalam,Chennai,2
3066,44.4,925,Nanmangalam,Chennai,2
3067,45.69,952,Nanmangalam,Chennai,2
3068,41.76,870,Nanmangalam,Chennai,2
3069,42.07,935,Nanmangalam,Chennai,2
3070,43.04,916,Nanmangalam,Chennai,2
3072,42.89,841,Nanmangalam,Chennai,2
3073,108.0,2168,Pallikaranai,Chennai,3
3074,100.0,2232,other,Chennai,3
3076,90.0,1942,Pallikaranai,Chennai,2
3078,190.0,1913,other,Chennai,3
3079,132.0,2089,other,Chennai,4
3080,157.0,1970,Navallur,Chennai,3
3081,50.11,802,Manikandan Nagar,Chennai,2
3082,44.49,802,Manikandan Nagar,Chennai,2
3083,54.4,880,Manikandan Nagar,Chennai,2
3084,57.47,1045,Manikandan Nagar,Chennai,2
3085,46.74,867,Manikandan Nagar,Chennai,2
3086,46.74,867,Manikandan Nagar,Chennai,2
3087,47.71,994,Kovilambakkam,Chennai,2
3091,47.31,810,Kovilambakkam,Chennai,2
3092,47.31,810,Kovilambakkam,Chennai,2
3093,45.4,908,Medavakkam,Chennai,2
3094,45.4,908,Medavakkam,Chennai,2
3095,44.08,938,Medavakkam,Chennai,2
3096,44.08,938,Medavakkam,Chennai,2
3097,43.33,942,Medavakkam,Chennai,2
3098,41.86,910,Medavakkam,Chennai,2
3099,44.2,884,Medavakkam,Chennai,2
3100,40.32,858,Medavakkam,Chennai,2
3101,45.12,960,Medavakkam,Chennai,2
3102,49.3,850,Medavakkam,Chennai,2
3103,38.35,816,Medavakkam,Chennai,2
3104,45.4,908,Medavakkam,Chennai,2
3105,45.4,908,Medavakkam,Chennai,2
3106,44.08,938,Medavakkam,Chennai,2
3107,44.08,938,Medavakkam,Chennai,2
3108,43.33,942,Medavakkam,Chennai,2
3109,41.86,910,Medavakkam,Chennai,2
3110,44.2,884,Medavakkam,Chennai,2
3111,40.32,858,Medavakkam,Chennai,2
3112,45.12,960,Medavakkam,Chennai,2
3113,49.3,850,Medavakkam,Chennai,2
3114,46.4,800,Medavakkam,Chennai,2
3115,42.68,928,Medavakkam,Chennai,2
3116,42.68,928,Medavakkam,Chennai,2
3117,48.73,1037,Medavakkam,Chennai,2
3119,80.0,1288,Karapakkam,Chennai,1
3120,45.0,873,other,Chennai,2
3123,88.0,1705,Sholinganallur,Chennai,3
3124,94.0,1400,Madipakkam,Chennai,3
3125,85.0,1504,Navallur,Chennai,3
3127,95.0,1353,Thoraipakkam OMR,Chennai,3
3128,50.54,919,Nanmangalam,Chennai,2
3132,38.34,852,Nanmangalam,Chennai,2
3133,42.96,895,Nanmangalam,Chennai,2
3134,45.36,945,other,Chennai,2
3135,45.36,945,other,Chennai,2
3136,44.16,920,Nanmangalam,Chennai,2
3137,37.44,832,Nanmangalam,Chennai,2
3138,39.24,872,Nanmangalam,Chennai,2
3141,43.91,915,Nanmangalam,Chennai,2
3142,43.91,915,Nanmangalam,Chennai,2
3143,165.0,1055,T Nagar,Chennai,2
3148,66.48999,1209,Manikandan Nagar,Chennai,2
3150,34.94,832,Nanmangalam,Chennai,2
3151,41.08,856,Nanmangalam,Chennai,2
3152,39.36999,875,Nanmangalam,Chennai,2
3154,40.88,870,Nanmangalam,Chennai,2
3155,36.53,811,Nanmangalam,Chennai,2
3160,66.48999,1209,Manikandan Nagar,Chennai,2
3162,33.81,805,Nanmangalam,Chennai,2
3167,39.71,854,Medavakkam,Chennai,2
3168,58.68,1262,Medavakkam,Chennai,3
3169,55.8,979,Medavakkam,Chennai,2
3170,55.8,979,Medavakkam,Chennai,2
3171,42.06,894,Medavakkam,Chennai,2
3173,44.73,994,Medavakkam,Chennai,2
3174,44.73,994,Medavakkam,Chennai,2
3176,41.52,865,Medavakkam,Chennai,2
3177,40.46,843,Medavakkam,Chennai,2
3178,46.6,932,Medavakkam,Chennai,2
3179,79.03,1354,Poonamallee,Chennai,2
3180,29.5,576,Mevalurkuppam,Chennai,1
3181,29.5,576,Mevalurkuppam,Chennai,1
3186,30.89,618,Porur,Chennai,1
3187,58.23,1165,Porur,Chennai,2
3188,53.28,1066,Porur,Chennai,2
3189,68.43,1369,Porur,Chennai,3
3190,45.64,913,Kovur,Chennai,2
3191,46.69,934,Porur,Chennai,2
3192,47.58,1107,Perumbakkam,Chennai,2
3193,66.45999,1546,Perumbakkam,Chennai,3
3194,58.25,1355,Perumbakkam,Chennai,3
3195,84.0,1504,Navallur,Chennai,3
3196,63.12,1058,Navallur,Chennai,2
3197,22.46,624,other,Chennai,1
3198,33.63,885,Avadi,Chennai,2
3199,45.05,1010,Kolapakkam,Chennai,2
3200,115.0,2021,Navallur,Chennai,4
3201,95.1,1650,Navallur,Chennai,3
3202,66.11,1158,Navallur,Chennai,2
3203,103.0,1699,Navallur,Chennai,3
3204,20.91,581,other,Chennai,1
3205,76.3,1090,other,Chennai,2
3206,77.7,1110,other,Chennai,2
3207,62.37,1367,Kelambakkam,Chennai,2
3208,61.0,1337,Kelambakkam,Chennai,2
3209,77.09999,1321,Poonamallee,Chennai,2
3217,50.14,1241,Kelambakkam,Chennai,3
3218,41.09,1002,Kelambakkam,Chennai,2
3219,41.02,1000,Kelambakkam,Chennai,2
3220,50.21,1243,Kelambakkam,Chennai,3
3225,42.83,1048,Kelambakkam,Chennai,2
3226,43.36,1062,Kelambakkam,Chennai,2
3227,45.21,962,Ullagaram,Chennai,2
3228,82.27,1307,Karapakkam,Chennai,3
3229,33.06,538,Karapakkam,Chennai,1
3230,82.70999,1314,Karapakkam,Chennai,3
3231,65.67,1027,Karapakkam,Chennai,2
3232,85.48,1358,Karapakkam,Chennai,3
3233,65.48,1024,Karapakkam,Chennai,2
3235,98.26,1561,Karapakkam,Chennai,3
3236,81.58,1296,Karapakkam,Chennai,3
3237,98.57,1566,Karapakkam,Chennai,3
3238,115.0,1829,Karapakkam,Chennai,3
3239,98.45,1564,Karapakkam,Chennai,3
3240,122.0,1944,Karapakkam,Chennai,3
3241,166.0,2640,Karapakkam,Chennai,4
3242,33.72999,549,Karapakkam,Chennai,1
3243,165.0,2630,Karapakkam,Chennai,4
3244,163.99999,2616,Karapakkam,Chennai,4
3245,100.0,1599,Karapakkam,Chennai,3
3246,39.92,868,Ullagaram,Chennai,2
3248,179.0,1701,Thoraipakkam OMR,Chennai,3
3249,209.0,2022,Thoraipakkam OMR,Chennai,3
3251,181.0,1720,Thoraipakkam OMR,Chennai,3
3253,161.0,1576,Thoraipakkam OMR,Chennai,2
3254,167.0,1636,Thoraipakkam OMR,Chennai,2
3255,134.0,1296,Thoraipakkam OMR,Chennai,2
3256,126.0,600,other,Chennai,1
3258,33.0,838,Guduvancheri,Chennai,2
3259,48.72,870,Porur,Chennai,2
3260,227.99999,1986,Thiruvanmiyur,Chennai,3
3261,227.99999,1986,Thiruvanmiyur,Chennai,3
3262,227.0,1975,Thiruvanmiyur,Chennai,3
3263,227.0,1975,Thiruvanmiyur,Chennai,3
3264,40.04999,890,Ullagaram,Chennai,2
3265,41.25,809,Nanmangalam,Chennai,2
3267,27.63,658,Nanmangalam,Chennai,1
3271,40.36999,939,Ullagaram,Chennai,2
3274,33.81,805,Nanmangalam,Chennai,2
3275,43.38,964,Nanmangalam,Chennai,2
3276,56.91,1224,Nanmangalam,Chennai,3
3282,73.0,1531,Navallur,Chennai,3
3283,70.0,1455,Navallur,Chennai,3
3284,70.0,1455,Navallur,Chennai,3
3285,45.0,938,other,Chennai,2
3286,63.25,1255,Pallikaranai,Chennai,2
3287,64.93,1443,Perumbakkam,Chennai,3
3288,64.93,1443,Perumbakkam,Chennai,3
3289,71.73999,1380,Mogappair,Chennai,3
3290,71.48,1375,Mogappair,Chennai,3
3293,190.0,1232,Nungambakkam,Chennai,2
3294,83.03,1444,Sholinganallur,Chennai,3
3296,97.97,1944,Pallikaranai,Chennai,3
3297,55.57,1482,other,Chennai,3
3298,129.0,2250,Sholinganallur,Chennai,3
3299,113.99999,1618,Pallavaram,Chennai,3
3300,96.91,1365,Pallavaram,Chennai,3
3301,65.36,1575,Guduvancheri,Chennai,3
3302,65.36,1575,Guduvancheri,Chennai,3
3303,56.97,1373,Guduvancheri,Chennai,3
3304,43.86,1057,Guduvancheri,Chennai,2
3305,35.0,938,Guduvancheri,Chennai,2
3306,60.66,1350,Perungalathur,Chennai,3
3307,60.66,1350,Perungalathur,Chennai,3
3308,59.32,1320,Perungalathur,Chennai,3
3311,41.52,924,Perungalathur,Chennai,2
3312,40.85,909,Perungalathur,Chennai,2
3313,45.0,875,Maduravoyal,Chennai,2
3316,88.77,1270,Mogappair,Chennai,2
3317,83.18,1190,Mogappair,Chennai,2
3318,79.66,1122,Pallavaram,Chennai,2
3319,117.0,1653,Pallavaram,Chennai,3
3320,109.0,1540,Pallavaram,Chennai,3
3321,95.49,1345,Pallavaram,Chennai,3
3322,95.49,1345,Pallavaram,Chennai,3
3323,79.41,1282,Madipakkam,Chennai,3
3324,93.29,1506,Madipakkam,Chennai,3
3325,93.29,1506,Madipakkam,Chennai,3
3327,97.97,1944,Pallikaranai,Chennai,3
3328,63.25,1255,Pallikaranai,Chennai,2
3330,64.93,1443,Perumbakkam,Chennai,3
3331,64.93,1443,Perumbakkam,Chennai,3
3332,97.59,1859,Kolathur,Chennai,3
3333,71.13,1355,Kolathur,Chennai,2
3334,35.84,1024,Guduvancheri,Chennai,2
3335,34.29999,980,Guduvancheri,Chennai,2
3336,74.5,1242,Chromepet,Chennai,3
3337,73.06,1218,Chromepet,Chennai,3
3338,53.28,1025,Mugalivakkam,Chennai,2
3339,23.85,530,other,Chennai,1
3340,41.85,930,other,Chennai,2
3341,95.0,2000,Perungudi,Chennai,4
3342,50.0,925,Sembakkam,Chennai,2
3343,46.47,845,Sembakkam,Chennai,2
3344,76.45,1390,tambaram west,Chennai,3
3345,48.51,882,tambaram west,Chennai,2
3347,44.33,806,tambaram west,Chennai,2
3349,37.76,821,Madambakkam,Chennai,2
3351,45.97,948,Selaiyur,Chennai,2
3352,39.0,810,Selaiyur,Chennai,2
3355,70.0,1210,Chromepet,Chennai,3
3357,49.32,822,other,Chennai,2
3358,34.90999,931,Selaiyur,Chennai,2
3359,32.85,876,Selaiyur,Chennai,2
3360,63.92,1390,Pallikaranai,Chennai,3
3361,46.67,1015,Pallikaranai,Chennai,2
3364,63.05,1371,Kolapakkam,Chennai,3
3365,52.9,1260,Kolapakkam,Chennai,3
3366,52.9,1260,Kolapakkam,Chennai,3
3367,78.54,1320,Chromepet,Chennai,3
3368,52.2,900,Chromepet,Chennai,2
3369,54.0,900,Chromepet,Chennai,2
3370,51.3,855,Chromepet,Chennai,2
3371,48.12,802,Chromepet,Chennai,2
3372,41.15,840,Manapakkam,Chennai,2
3373,107.0,1355,other,Chennai,3
3374,107.0,1355,other,Chennai,3
3375,120.0,1400,other,Chennai,3
3376,30.41,574,Manapakkam,Chennai,1
3377,44.98,849,Manapakkam,Chennai,2
3378,48.59,917,Manapakkam,Chennai,2
3379,80.45,1219,Madipakkam,Chennai,3
3380,80.12,1214,Madipakkam,Chennai,3
3381,62.04,940,Madipakkam,Chennai,2
3382,71.73999,1380,Mogappair,Chennai,3
3383,58.46,1424,Mevalurkuppam,Chennai,3
3384,94.25,1450,Navallur,Chennai,3
3385,55.5,925,Mogappair,Chennai,2
3386,49.0,1194,Mevalurkuppam,Chennai,2
3387,175.0,2150,Navallur,Chennai,3
3388,48.87,940,Mogappair,Chennai,2
3389,142.0,1960,Navallur,Chennai,3
3390,82.5,1375,Mogappair,Chennai,3
3391,165.0,1980,Navallur,Chennai,3
3392,64.8,1080,Mogappair,Chennai,2
3393,63.9,1065,Mogappair,Chennai,2
3394,49.0,1194,other,Chennai,2
3396,42.17,990,other,Chennai,2
3397,82.5,1375,Mogappair,Chennai,3
3398,82.5,1375,Mogappair,Chennai,3
3399,36.15,1033,Guduvancheri,Chennai,2
3400,49.0,670,Perungudi,Chennai,1
3401,90.0,2080,other,Chennai,3
3403,225.0,1667,Thiruvanmiyur,Chennai,3
3404,210.0,2451,Navallur,Chennai,4
3407,94.0,1915,Sholinganallur,Chennai,3
3409,52.21,1135,other,Chennai,2
3410,38.22,910,Perumbakkam,Chennai,1
3412,32.0,860,Mevalurkuppam,Chennai,2
3414,117.0,2107,Thoraipakkam OMR,Chennai,3
3415,64.8,1080,Mogappair,Chennai,2
3416,63.9,1065,Mogappair,Chennai,2
3417,49.0,1194,other,Chennai,2
3419,42.17,990,other,Chennai,2
3420,82.5,1375,Mogappair,Chennai,3
3421,82.5,1375,Mogappair,Chennai,3
3422,63.9,1065,Mogappair,Chennai,2
3423,64.8,1080,Mogappair,Chennai,2
3425,50.0,1220,Mevalurkuppam,Chennai,2
3426,64.8,1080,Mogappair,Chennai,2
3427,110.0,1695,Navallur,Chennai,3
3428,138.99999,2150,Navallur,Chennai,3
3429,157.0,2580,Mogappair,Chennai,4
3430,46.36,1405,Mevalurkuppam,Chennai,3
3431,65.09999,1085,Mogappair,Chennai,2
3432,82.8,1380,Mogappair,Chennai,3
3433,75.0,1244,Pallikaranai,Chennai,2
3434,49.0,1194,other,Chennai,2
3435,36.15,1033,Guduvancheri,Chennai,2
3436,49.0,670,Perungudi,Chennai,1
3437,90.0,2080,other,Chennai,3
3439,225.0,1667,Thiruvanmiyur,Chennai,3
3440,210.0,2451,Navallur,Chennai,4
3443,94.0,1915,Sholinganallur,Chennai,3
3445,52.21,1135,other,Chennai,2
3446,38.22,910,Perumbakkam,Chennai,1
3448,32.0,860,Mevalurkuppam,Chennai,2
3450,117.0,2107,Thoraipakkam OMR,Chennai,3
3451,113.99999,1290,other,Chennai,2
3453,82.8,1380,Mogappair,Chennai,3
3454,119.0,1970,Mogappair,Chennai,3
3455,157.0,2580,Mogappair,Chennai,4
3457,197.0,1581,other,Chennai,2
3458,36.15,1033,Guduvancheri,Chennai,2
3459,49.0,670,Perungudi,Chennai,1
3460,90.0,2080,other,Chennai,3
3462,225.0,1667,Thiruvanmiyur,Chennai,3
3463,210.0,2451,Navallur,Chennai,4
3466,94.0,1915,Sholinganallur,Chennai,3
3468,52.21,1135,other,Chennai,2
3470,103.0,1230,other,Chennai,2
3471,81.08,1243,Pallikaranai,Chennai,2
3473,126.0,1944,Pallikaranai,Chennai,3
3474,120.0,1922,Pallikaranai,Chennai,3
3476,82.0,1255,Pallikaranai,Chennai,2
3477,51.16,1066,Kovur,Chennai,2
3478,69.69,1452,Kovur,Chennai,3
3479,64.8,1350,Kovur,Chennai,3
3480,44.35,924,Kovur,Chennai,2
3481,65.70999,1369,Kovur,Chennai,3
3482,56.4,1175,Kovur,Chennai,2
3485,41.04999,820,Selaiyur,Chennai,2
3486,83.03,1444,Sholinganallur,Chennai,3
3487,56.47,1255,Kolapakkam,Chennai,3
3488,69.34999,1235,Ambattur,Chennai,3
3489,31.95,841,Avadi,Chennai,2
3490,69.34999,1235,Ambattur,Chennai,2
3491,38.79999,862,Kolapakkam,Chennai,2
3494,77.48999,1230,Kovilambakkam,Chennai,2
3495,79.0,1254,Kovilambakkam,Chennai,2
3496,77.36,1228,Kovilambakkam,Chennai,2
3497,97.77,1552,Kovilambakkam,Chennai,3
3498,76.98,1222,Kovilambakkam,Chennai,2
3499,74.9,1189,Kovilambakkam,Chennai,2
3500,98.4,1562,Kovilambakkam,Chennai,3
3501,94.56,1501,Kovilambakkam,Chennai,3
3504,30.94,884,other,Chennai,2
3511,92.28,1605,Sholinganallur,Chennai,3
3512,92.34,1606,Sholinganallur,Chennai,3
3513,83.54,1453,Sholinganallur,Chennai,3
3514,95.33,1658,Sholinganallur,Chennai,3
3515,95.45,1660,Sholinganallur,Chennai,3
3516,75.98999,1551,Sholinganallur,Chennai,3
3518,78.09999,1594,Sholinganallur,Chennai,3
3519,79.0,1190,Mogappair,Chennai,2
3520,84.3,1270,Mogappair,Chennai,2
3523,130.0,1970,Mogappair,Chennai,3
3524,171.0,2580,Mogappair,Chennai,4
3525,124.0,1880,Mogappair,Chennai,3
3526,92.26,1390,Mogappair,Chennai,3
3527,122.0,1850,Mogappair,Chennai,3
3528,53.39,950,Sembakkam,Chennai,2
3529,48.8,888,Rajakilpakkam,Chennai,2
3532,44.0,920,other,Chennai,2
3533,38.82,809,Nanmangalam,Chennai,2
3534,38.83,809,Manikandan Nagar,Chennai,2
3535,46.56,970,Manikandan Nagar,Chennai,2
3537,40.79999,850,Medavakkam,Chennai,2
3538,44.44,926,Medavakkam,Chennai,2
3539,49.53,1032,Medavakkam,Chennai,2
3542,44.16,920,Kovilambakkam,Chennai,2
3544,46.56,970,other,Chennai,2
3548,75.59999,1200,Kovilambakkam,Chennai,2
3549,94.5,1500,Kovilambakkam,Chennai,3
3551,69.59999,1200,Pallavaram,Chennai,2
3553,48.02,850,Sembakkam,Chennai,2
3554,47.68,845,Sembakkam,Chennai,2
3555,30.39,893,Guduvancheri,Chennai,2
3556,32.61999,870,Selaiyur,Chennai,2
3557,42.5,850,Selaiyur,Chennai,2
3558,29.0,580,Madambakkam,Chennai,1
3559,81.0,1300,Medavakkam,Chennai,3
3561,49.99,1022,Medavakkam,Chennai,2
3562,43.72,921,Nanmangalam,Chennai,2
3564,47.47,1032,Nanmangalam,Chennai,2
3569,175.0,1350,T Nagar,Chennai,3
3570,200.0,1575,other,Chennai,3
3571,125.0,1475,other,Chennai,3
3572,35.0,855,Perumbakkam,Chennai,2
3573,58.08,939,Ambattur,Chennai,2
3574,125.0,1320,T Nagar,Chennai,2
3576,95.0,1300,Vadapalani,Chennai,3
3578,57.37,927,Ambattur,Chennai,2
3580,117.0,1569,other,Chennai,3
3581,58.08,939,Ambattur,Chennai,2
3582,46.35,872,Ambattur,Chennai,2
3584,57.37,927,Ambattur,Chennai,2
3586,69.0,1135,Porur,Chennai,2
3587,205.0,1283,Anna Nagar,Chennai,3
3588,36.0,625,Porur,Chennai,1
3589,47.0,1084,Pammal,Chennai,2
3590,67.0,1356,Kovur,Chennai,3
3591,150.0,1470,other,Chennai,3
3593,48.0,1036,Pammal,Chennai,2
3597,224.0,1451,other,Chennai,3
3601,223.0,1748,Anna Nagar,Chennai,2
3604,70.0,1140,Porur,Chennai,2
3605,70.0,1140,Porur,Chennai,2
3606,103.0,1302,Thoraipakkam OMR,Chennai,3
3607,47.05,886,Ambattur,Chennai,2
3608,77.77,1340,Kovur,Chennai,3
3610,68.5,1021,Mogappair,Chennai,2
3611,86.44,1017,Choolaimedu,Chennai,2
3612,86.44,1017,Choolaimedu,Chennai,2
3613,86.44,1017,Choolaimedu,Chennai,2
3614,86.44,1017,Choolaimedu,Chennai,2
3615,72.16,849,Choolaimedu,Chennai,2
3616,72.16,849,Choolaimedu,Chennai,2
3617,72.16,849,Choolaimedu,Chennai,2
3618,72.16,849,Choolaimedu,Chennai,2
3624,34.99,828,Selaiyur,Chennai,2
3625,34.99,828,Selaiyur,Chennai,2
3626,34.99,828,Selaiyur,Chennai,2
3627,34.99,828,Selaiyur,Chennai,2
3628,34.99,828,Selaiyur,Chennai,2
3629,44.91,998,Selaiyur,Chennai,2
3630,44.9,998,Selaiyur,Chennai,2
3633,47.0,1084,Pammal,Chennai,2
3636,70.0,1140,Porur,Chennai,2
3637,70.0,1140,Porur,Chennai,2
3638,103.0,1302,Thoraipakkam OMR,Chennai,3
3640,66.0,1200,Pallikaranai,Chennai,3
3641,33.99,912,Madambakkam,Chennai,2
3642,33.99,912,Madambakkam,Chennai,2
3643,33.99,912,Madambakkam,Chennai,2
3644,33.99,912,Madambakkam,Chennai,2
3645,33.99,912,Madambakkam,Chennai,2
3646,34.0,912,Madambakkam,Chennai,2
3647,70.0,1000,other,Chennai,2
3648,120.0,1445,Velachery,Chennai,3
3649,120.0,1090,other,Chennai,2
3650,34.0,855,Perumbakkam,Chennai,2
3651,44.9,998,Selaiyur,Chennai,2
3652,44.9,998,Selaiyur,Chennai,2
3654,58.08,939,Ambattur,Chennai,2
3655,198.0,1808,other,Chennai,3
3657,146.0,1334,other,Chennai,2
3658,34.0,855,Perumbakkam,Chennai,2
3659,47.05,886,Ambattur,Chennai,2
3661,33.44,880,other,Chennai,2
3662,49.0,920,Mogappair,Chennai,2
3663,144.0,834,other,Chennai,2
3664,47.05,886,Ambattur,Chennai,2
3665,77.77,1340,Kovur,Chennai,3
3667,68.5,1021,Mogappair,Chennai,2
3668,34.0,855,Perumbakkam,Chennai,2
3669,58.08,939,Ambattur,Chennai,2
3671,47.05,886,Ambattur,Chennai,2
3672,49.0,920,Mogappair,Chennai,2
3674,144.0,834,other,Chennai,2
3675,65.0,1480,Poonamallee,Chennai,3
3676,33.99,912,Vengaivasal,Chennai,2
3677,33.99,912,Vengaivasal,Chennai,2
3678,33.99,912,Vengaivasal,Chennai,2
3679,33.99,912,Vengaivasal,Chennai,1
3680,33.99,912,Vengaivasal,Chennai,2
3681,33.99,912,Vengaivasal,Chennai,2
3682,33.99,912,Vengaivasal,Chennai,2
3683,33.99,912,Vengaivasal,Chennai,2
3686,33.99,912,Vengaivasal,Chennai,2
3687,33.99,912,Vengaivasal,Chennai,2
3688,33.99,912,Vengaivasal,Chennai,2
3689,33.99,912,Vengaivasal,Chennai,1
3690,33.99,912,Vengaivasal,Chennai,2
3691,33.99,912,Vengaivasal,Chennai,2
3692,33.99,912,Vengaivasal,Chennai,2
3693,33.99,912,Vengaivasal,Chennai,2
3697,65.98999,1200,Pallikaranai,Chennai,3
3698,188.0,1255,other,Chennai,3
3699,58.08,939,Ambattur,Chennai,2
3701,58.08,939,Ambattur,Chennai,2
3702,58.08,939,Ambattur,Chennai,2
